student_id,student_year,day_of_week,meal_time,meal_type,is_weekend,class_day,assignment_deadline,arrival_time_min,temperature,humidity,wind_speed,rain,air_quality,rising_time,sleeping_time,mess_duration
89,2,4,1,0,0,0,0,862,26.300641347279637,54.410642915436355,5.510907627183781,0,71.24881466197806,386,1340,11
148,1,1,1,0,0,1,0,803,26.507359137036683,47.43968425039631,3.7031613841125357,0,85.92964193687726,465,1302,20
107,3,1,0,1,0,0,0,569,31.486714506553366,47.4924762600586,4.740332855377859,0,76.41054834800872,442,1325,8
106,2,0,2,0,0,0,0,1184,19.525634211011898,52.93815504616867,3.7739088265561493,1,78.35676062796195,489,1301,27
57,2,4,0,1,0,0,0,596,31.554782759406617,46.328399902229975,1.7653229079778805,0,77.53730882569242,451,1391,5
42,1,0,1,0,0,0,0,833,26.619790883416602,51.901909081550286,0.5,0,64.85403942935093,453,1298,21
137,3,2,0,0,0,0,0,469,32.050103455280755,51.2233100347259,3.4120216109892794,0,65.38945665323185,521,1333,9
112,4,6,1,0,1,1,0,796,26.393062922164084,48.02439575030132,4.722668563795132,0,52.538473274077006,556,1326,27
84,2,6,2,1,1,1,0,1229,21.03054376554949,53.953810726710905,4.250711008739047,1,73.58366469429872,521,1309,32
3,3,5,2,1,1,1,0,1215,20.43644552616184,49.10863029270892,2.9384768684948046,0,85.84830229208593,517,1356,32
132,1,2,2,1,0,0,1,1252,20.43048865519357,54.48117736285856,1.3355317432188643,0,67.40262128821749,496,1322,22
33,4,0,1,1,0,0,0,771,27.477364944662877,51.148426952767785,3.927995906220974,0,72.66357821121639,408,1328,22
147,3,3,0,0,0,1,0,496,30.98505297695337,44.97423859994876,3.7708617744883726,0,82.69372672909397,480,1341,10
133,2,2,1,1,0,0,0,763,28.812376537316883,48.51629701092481,4.650896410141965,0,71.97007721069116,464,1317,21
149,2,0,2,1,0,0,1,1253,20.198590011285873,52.863652489257824,6.062618865844278,0,94.13468315401802,544,1296,25
29,1,0,0,1,0,0,0,527,31.592253904144464,47.98881193534826,4.348703570531238,0,78.43326172193792,453,1314,8
68,1,3,2,1,0,0,0,1178,21.002820439579356,53.50187229002986,3.284372424898115,0,95.01569138850712,419,1265,33
104,4,2,1,1,0,1,0,769,27.47717271931459,50.50114054275846,4.799488013787852,0,74.55893129773328,409,1304,20
90,1,6,1,1,1,1,0,836,26.06767764157529,48.178254505660576,1.961368530189216,1,76.69708059488063,560,1260,21
83,1,0,0,0,0,0,0,492,31.50681017102847,49.07293132677505,0.5,0,58.383010702150955,444,1304,11
48,3,0,2,1,0,0,0,1208,19.421817205968406,55.0,2.909008779278069,1,74.01332221695876,388,1300,22
75,3,4,0,1,0,1,0,552,32.51704275312092,47.84699903658684,4.227945992669848,0,61.92494718351459,462,1359,17
112,4,0,2,1,0,0,0,1198,22.199326642171677,48.12913944658562,5.116398569619405,0,83.10086070867492,467,1342,26
116,3,1,2,1,0,0,0,1198,18.118379416117335,51.79463556871845,3.139267351711672,0,50.60914660863884,488,1341,26
27,3,4,2,0,0,0,0,1222,20.28998519012059,55.0,2.157171504678857,0,60.07092170606655,470,1424,26
33,4,3,2,0,0,0,0,1189,19.6613001663936,53.35230976469711,0.5,0,86.54637694239618,504,1359,25
64,2,6,1,0,1,1,0,808,25.720290898435508,49.93288211746309,2.828568066597172,1,77.64053862198645,474,1266,24
29,1,1,2,0,0,1,0,1256,19.73460733782697,53.00994984869278,2.9787029633829913,0,83.02849339442676,449,1296,30
140,4,1,2,1,0,0,0,1267,19.466788083262873,50.90406316361522,2.7477842721228156,0,72.91864133454308,472,1321,30
23,2,4,1,1,0,0,0,766,26.07910389152981,46.754189256679865,4.590964395729248,0,77.15296220378869,418,1423,22
4,2,0,0,1,0,0,1,547,32.01131446288822,51.80169286934575,2.4573553967447794,0,84.20182083454173,433,1338,6
51,3,5,0,0,1,1,0,600,31.166889609021652,47.63796894347979,0.5,0,95.84085213599077,537,1386,17
3,3,6,0,1,1,1,0,530,30.834548276576303,44.69944770130581,1.346579517205276,0,67.25120681467031,575,1346,10
63,2,5,1,1,1,1,0,779,28.657730907559493,46.56429453094402,4.284925656938516,0,90.87643680271995,511,1395,27
135,2,4,2,1,0,1,0,1232,20.03187032830152,49.83844088216608,2.755399554084354,0,68.82646032790326,425,1374,27
33,4,4,0,0,0,1,0,568,31.428334548285605,45.36545844496012,3.94246038820675,0,86.71099019700189,400,1357,14
33,4,6,0,0,1,1,0,567,31.308342475920934,40.834241668819274,3.9531270453138396,1,61.41112407719791,594,1270,12
80,4,6,1,1,1,1,0,801,27.351134148356614,41.25397051519806,5.70098794494535,0,63.731993100619235,494,1289,24
58,1,6,0,1,1,1,0,547,30.78113352507252,49.91707790627889,1.6945986747285398,0,76.79431772006178,581,1341,15
87,3,1,2,0,0,0,0,1202,18.65435753814176,50.71504765176462,2.2856686896830114,0,93.11583771069091,492,1315,24
144,2,1,2,1,0,0,0,1224,20.788921949869007,55.0,4.854196082709327,1,64.16919474361269,459,1351,28
139,4,4,2,1,0,0,0,1202,19.16639327817517,52.05762774042208,3.4911296574764816,0,104.32400149649482,492,1361,22
53,4,5,1,0,1,1,0,837,26.450706254900165,47.512153427634686,2.4848833506180488,0,109.47042571953362,563,1410,23
46,2,4,2,1,0,0,0,1250,21.62211005719424,51.00314522538282,1.5084759380872317,0,91.68469568066001,446,1307,29
121,4,3,1,0,0,0,0,830,26.700192063001744,49.2087539415811,4.00929185395023,0,88.87721200612067,416,1349,11
125,2,3,1,1,0,0,0,860,25.73263919722642,51.1932749574236,5.915404572274755,0,56.71433807622408,428,1343,18
103,3,2,1,1,0,1,1,836,26.25633326598433,49.44811347484274,3.281703821836633,0,56.0942447697345,539,1345,14
89,2,3,2,0,0,0,1,1252,20.78347946400117,53.085382341439015,2.4456217066242942,0,103.70811029852561,413,1289,22
51,3,5,2,1,1,1,0,1283,20.83879777195576,52.676057072037715,0.6435099664879917,0,79.76521907566746,507,1329,29
121,4,4,2,1,0,1,0,1247,21.37794007485231,45.17544422858532,5.300150551944489,0,76.98876254670704,470,1343,29
69,4,0,2,1,0,0,1,1259,18.688031607262786,53.5194249019183,4.234843317520234,0,78.79172162271165,509,1295,23
79,1,1,2,1,0,1,0,1269,21.853105862949384,53.73272089496986,1.0600905631932545,0,83.48233924613052,449,1283,34
136,3,4,2,0,0,0,0,1195,20.470033634020137,55.0,3.0991433394836596,0,71.64079549455948,600,1336,19
70,3,0,0,0,0,0,0,552,29.839799146410307,50.60264149630561,1.973055261359994,0,91.85938398744153,393,1361,6
108,2,3,0,0,0,0,0,571,30.935496316289615,43.77588361116654,4.062631564341873,0,87.3769449738212,367,1371,5
114,3,2,2,1,0,0,0,1174,21.4496197669997,50.55896009365881,2.4586628708630895,0,50.0,466,1282,32
67,3,1,1,1,0,1,0,792,28.146905185662277,50.6602994887679,4.587756450676768,0,72.79433763529516,447,1301,20
94,3,5,1,0,1,1,0,819,26.369499249238903,47.12071016369156,1.4652067330225584,0,90.19059924434755,569,1345,27
86,3,1,2,1,0,0,0,1247,19.767117845634953,50.14426455256549,4.058047815342676,0,68.73310914610332,403,1309,33
31,2,2,0,1,0,0,0,466,31.484256353446984,41.99247820202383,4.18940228023966,0,74.24043092071473,539,1327,18
35,3,0,2,1,0,1,0,1239,20.316734404842936,53.834862064852715,3.998886378081692,0,86.32379915921683,474,1303,25
51,3,4,2,1,0,1,0,1224,18.81065681911744,47.453342425066765,3.7397580048025816,0,50.0,432,1384,28
77,1,1,0,1,0,0,0,532,34.13602618617187,51.21469506244865,0.5,0,70.17581058795965,436,1332,7
1,4,5,0,1,1,1,0,563,32.62188771566715,46.39829668868957,2.0403532088338006,0,64.55942737726893,471,1339,21
56,1,3,2,0,0,0,0,1281,21.608424031949212,48.213176604860855,3.2471156811965773,0,79.39222474946313,465,1303,31
147,3,4,2,0,0,0,1,1231,20.716227399762055,48.15694144572382,3.1162105781058447,1,76.54398928691349,490,1352,29
70,3,2,2,1,0,1,0,1200,20.395935675626774,52.05187933636373,3.278538884611589,0,105.10178135447805,391,1360,25
33,4,5,2,1,1,1,0,1217,20.79445366219584,55.0,6.232999122285927,0,65.33656811790969,598,1397,28
112,4,4,1,1,0,0,0,785,27.284505543801227,51.13146341643242,5.188660735952967,0,89.69446054105359,526,1346,18
84,2,6,2,1,1,1,1,1217,21.39795296809357,47.924235430636365,4.034561707867791,0,85.3877457378812,508,1337,25
33,4,2,1,1,0,1,0,843,25.588290761741007,49.30371486935791,0.5,0,72.88731265130532,374,1359,19
90,1,5,1,0,1,1,0,856,23.86366706172699,51.42277239960776,4.215517523304465,0,75.95537562054709,605,1373,21
113,3,3,1,1,0,0,0,760,28.745039482985625,44.25294695521978,3.6406459751875015,0,67.97319270936498,494,1260,18
120,3,0,1,1,0,1,0,841,26.10953873483952,49.939961062859915,1.95846304389993,0,84.94969191435285,412,1287,27
20,3,4,2,0,0,0,0,1201,21.24473669641238,53.58486943040074,4.848787324676859,0,66.49029322658487,478,1356,22
5,2,2,1,1,0,1,0,836,26.524808929075544,51.05814731510924,6.084815347244312,0,63.03667347011127,474,1290,15
44,2,0,1,1,0,0,1,843,25.211882571822763,46.11854398206261,2.6744744243634444,0,75.37275817316271,476,1277,13
146,3,5,1,1,1,1,1,796,26.551927439211248,50.36748042035734,4.186604553414163,0,68.64034229483059,563,1399,13
128,1,1,2,1,0,0,1,1230,19.155984509394113,51.69770522782228,1.5062769078146565,0,89.76704362735485,457,1316,18
61,2,0,1,1,0,0,0,856,25.84103471901547,46.29027518203806,4.25735531935671,0,84.20954606735205,466,1372,20
79,1,0,2,1,0,0,0,1252,19.79201972296827,55.0,2.5111330309497086,0,79.84272534715993,419,1293,29
103,3,3,2,1,0,0,0,1246,19.532215312687338,51.8495544907571,5.019267395439938,1,51.85170940937189,421,1338,25
63,2,2,1,0,0,1,0,844,25.686331406152288,55.0,3.402800979697213,0,102.69513899005983,515,1333,20
38,3,1,0,1,0,0,0,508,32.74433359722345,44.798701138002826,2.280760548901135,0,85.3400394383754,474,1326,12
63,2,1,1,0,0,1,0,790,28.804053284137083,44.33196501087298,3.5296908569968153,0,94.13852822804284,543,1345,24
139,4,2,2,0,0,1,0,1213,20.736815721053937,52.61148670679447,0.7031579052249337,0,53.526194237827355,496,1311,29
73,3,6,1,1,1,1,0,835,27.56562428987171,47.33695909266365,2.9004185736150423,0,85.2447507094954,544,1273,22
133,2,0,0,1,0,0,1,553,31.02871913212212,47.81130430021243,4.115814936771957,0,88.84922726832414,496,1338,5
94,3,6,2,1,1,1,0,1190,19.815182302845177,47.15629214518855,3.9608003874465507,0,89.33104985459073,557,1359,32
98,1,2,1,1,0,1,1,810,28.12922013005076,50.83265457153934,1.7415881218795466,0,86.12997925058252,458,1351,14
27,3,4,1,1,0,0,0,867,23.89625596718779,52.42839606689922,4.327847224483486,0,79.007850726895,503,1360,23
119,3,6,0,1,1,1,0,538,30.497203091801865,49.85429470581747,3.6061524825135125,0,64.67038834413806,500,1336,21
92,3,5,2,1,1,0,0,1212,19.477251893660593,46.78171758293786,0.5,0,83.6486685478344,593,1401,30
65,3,3,0,1,0,0,0,597,31.161028476828392,45.56450733310694,3.29253747604219,0,68.62576896668615,485,1329,8
87,3,6,0,1,1,1,0,568,31.22199522485201,48.63550352101417,3.235743524803227,0,74.68907679699366,449,1294,13
16,2,1,1,0,0,1,0,857,25.459321653508248,45.953454969373915,2.832596503735648,0,68.43473872452125,428,1307,18
55,4,3,1,0,0,0,0,785,28.011606097706654,50.279285348653374,2.163865420337518,0,93.2177501456301,363,1308,18
45,3,5,1,0,1,0,0,840,25.89896122311808,50.4896685181804,2.943510084711839,0,65.05487476739295,488,1409,19
88,4,1,2,0,0,0,0,1232,20.232352737236287,49.26660293220652,3.02482409836367,0,74.71916588432096,538,1342,30
47,3,1,1,1,0,0,0,853,26.950358693490298,49.81067170127879,1.1173383761150466,0,113.281703501722,463,1315,14
24,2,4,1,0,0,0,0,843,23.347580311507514,50.063079516829596,3.3201795289197156,0,92.43064152829876,491,1318,14
137,3,2,2,1,0,1,0,1238,20.88303441209991,53.61848002134348,1.5332441994430717,0,86.12910961552652,412,1310,26
12,3,4,1,1,0,1,0,788,27.599608035180914,45.70093757914515,1.8247167237969264,1,82.13138368430518,483,1397,25
118,4,1,2,1,0,0,0,1283,21.56085105366448,50.62356661413035,2.1009502592395215,0,63.349946421711095,459,1343,29
127,4,3,2,1,0,0,1,1213,23.935887683092233,50.39551942255016,2.3636454999029346,0,83.73768007570845,413,1293,23
64,2,2,2,0,0,1,0,1211,20.185500198483098,48.10385387520939,1.4140007742379046,0,67.490234687008,422,1315,22
87,3,0,0,1,0,0,0,466,30.893375333236616,48.691532872793026,4.3102746367046265,0,57.615968200102046,454,1260,7
12,3,3,1,1,0,0,0,843,25.317481800602707,49.152613133617606,0.5407737562118489,0,74.1129334090869,398,1305,13
141,2,4,0,1,0,0,0,522,32.19792129195003,47.80105229992323,5.2815093407390705,1,88.49128974116321,478,1400,5
25,3,6,2,1,1,1,1,1256,19.549841551348884,51.7600916791503,5.505243881023388,1,73.46271534250653,553,1350,29
115,4,5,0,1,1,1,1,474,32.40879315428603,49.02969158938115,3.1586306869072205,0,92.78268327212028,625,1417,13
39,2,1,0,0,0,0,1,454,31.229888564439868,46.13998163854369,0.8631245404033621,0,86.64178287982779,494,1340,8
107,3,3,2,1,0,1,0,1223,20.348293946547155,55.0,2.465564558092823,0,69.53189347076169,451,1342,25
21,1,4,1,1,0,0,0,770,27.550904465870694,49.164471619957034,3.211264449836123,0,82.84545396826493,421,1382,21
77,1,4,1,1,0,1,0,803,26.673744650269736,47.01958407764791,4.345461657930712,0,77.8698858045571,478,1357,20
19,2,5,2,1,1,0,0,1183,19.576535976996507,54.36083026643476,3.11388080138923,0,55.84892828878435,531,1382,26
121,4,3,1,0,0,0,0,814,27.35491623200183,53.61068735818576,2.4648921551114578,0,53.57949833790043,418,1328,17
39,2,2,0,0,0,0,1,545,31.913401119249897,49.597771183321306,3.021366246020568,0,56.354724366508464,481,1326,5
145,1,1,2,1,0,0,0,1217,19.61975391040871,51.89279595543281,3.0042157735291846,0,103.68175364918378,377,1329,27
5,2,2,2,1,0,1,0,1232,19.77781490960577,55.0,1.9617716818846647,0,95.62586996088277,444,1337,28
111,2,6,0,1,1,1,1,536,29.484019524220827,43.65779503744087,1.55478369339721,0,70.64106048825886,582,1314,11
